cardId,dbfId,name,cardSet,type,faction,rarity,cost,runeCost,attack,health,durability,spellSchool,text,flavor,artist,collectible,elite,race,img,imgGold,locale
GIL_596,47201,Silver Sword,The Witchwood,Weapon,,Rare,8,,3,,4,,"After your hero attacks, give your minions +1/+1.",Silver’s malleability limits its utility as an edged weapon. On the other hand... SHINY!,Nutchapol Thitinunthakorn,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ccfa4c752db320412bf67486eef0abd6424e74dd5a6ac7bf974fe7b0406324b8.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b8fdec45e74aa75114b44ef04ee1caf0d12a4fd9f56e02f9232bb9654f26332e.png,enUS
GIL_658,47520,Splintergraft,The Witchwood,Minion,,Legendary,8,,8,8,,,[x]<b>Battlecry:</b> Choose a friendly\nminion. Add a 10/10 copy to\nyour hand that costs (10).,We're going to need some bigger tweezers.,Craig Elliott,True,True,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/060188da32ca2195af7fc21be99ecdd183241097d0e9342cf9f4796ed8e48e1d.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5d1aa93ce070d0411a17d702290ae0e9d5806c108bf7bf1f37aa1d89f30697c0.png,enUS
GIL_616,47292,Splitting Festeroot,The Witchwood,Minion,,Epic,8,,4,4,,,<b>Deathrattle:</b> Summon two 2/2 Splitting Saplings.,"No use crying over split Festeroot,",Jim Nelson,True,,Undead,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a258ac84732f5b85e4d63f240b67671563bc6ffeeb24543dff5d85e0a87aef76.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4e3e1a7f97817227481a741a15e4de7f5ad599d6697db9af946cecdb54e748b5.png,enUS
GIL_826,48158,Baku the Mooneater,The Witchwood,Minion,,Legendary,9,,7,8,,,"[x]<b>Start of Game:</b>\nIf your deck has only odd-\nCost cards, upgrade\nyour Hero Power.","In her defense, it did look like a cookie.",James Ryman,True,True,Beast,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2f6abf3ea370f7bcab9b259bb60537842aecb4e07fba0c3bc45bbe0770e37519.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/33560b88e57d51948fe9edc645d0d694b9132e21de1d07fa5115173b4910ea84.png,enUS
GIL_820,48111,Shudderwock,The Witchwood,Minion,,Legendary,9,,6,6,,,[x]<b>Battlecry:</b> Repeat all other\n<b>Battlecries</b> from cards you\nplayed this game <i>(targets\nchosen randomly)</i>.,"Beware the Shudderwock, my son. We're fresh out of vorpal daggers.",Matt Dixon,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f713b80944b52af3e505284ef8d82a30e09b9b7c8fcf678e658f30f917253632.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/513659e366c1d2cc46b9539f4b17995838476c43144b72314f7ccfa2cebd5bde.png,enUS
GIL_128,46678,Emeriss,The Witchwood,Minion,,Legendary,10,,8,8,,,<b>Battlecry:</b> Double the Attack and Health of all minions in_your hand.,Taste your world's corruption! It tastes like chicken.,James Ryman,True,True,Dragon,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4597ba6e841e8f3e09104d94ad6333072d53ea8b0b451da5fdc47428a6c60101.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6a99ef5ad2f0d0721050a418626e6b309ee0b8d816afec38c560ac9c9c4b826d.png,enUS
BOT_246,48798,Beakered Lightning,The Boomsday Project,Spell,,Common,0,,0,0,,Nature,Deal $1 damage to all minions. <b>Overload:</b> (2),"Working in a shaman's lab, it's important to be well-grounded.",Evgeniy Dlinnov,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7377a06d1bdeaf74359f2826485b72fe56fb8302f8b62184eeaedd16502c97ce.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f410d4e3fe865e74873301b24cd87c07cd44fcfb6b0bca57d65c46388ddfdd34.png,enUS
BOT_517,48976,Topsy Turvy,The Boomsday Project,Spell,,Common,0,,,,,,Swap a minion's Attack and Health.,"""Help! I've fallen and I can't get down!""",Jim Nelson,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/522e5ace504a78c8db54dcdd3e7d1ff1e2c8f9ad8aaac1d96c92851e99026052.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3cf6ce889894652947ae9fd14ff8b384876237c80dd87ce54feec2ccb035ac19.png,enUS
BOT_908,48984,Autodefense Matrix,The Boomsday Project,Spell,,Common,1,,,,,,"<b>Secret:</b> When one of your minions is attacked, give it <b>Divine Shield</b>.",We call it the bubble machine.,Zero,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dc0feafca9d38dc31c40e28af6b823176cff60430532399f730c429263b5ab80.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1ff09c4b0538f5daf455920ed3991096ee434eec936838b24bf4041aa313b91d.png,enUS
BOT_054,47887,Biology Project,The Boomsday Project,Spell,,Common,1,,,,,Nature,Each player gains 2_Mana Crystals.,Step 1: Grow giant evil strawberry.\nStep 2: ????\nStep 3: Rule Azeroth!,J. Paick & K. Turovec,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/618a1345fc082f793558403061bf87cc7667474ba859f85c019e29df4c89953d.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/773da3e56ba7750392c24d1fa098c0f235a78acf1c6cccb8eaac7245a6270c72.png,enUS
BOT_435,48759,Cloning Device,The Boomsday Project,Spell,,Common,1,,,,,,<b>Discover</b> a copy of a minion in your opponent's deck.,Zerek got sick of fighting over the remote.,Anton Zemskov,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3f83bb7e2a871e8335fc486d4fb568ad9ae7b5430659f330d83d851e2b7acd57.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a90288adab0f31e5fef044b015379bcbec149cdf14f811d098f2b1d62d4006fd.png,enUS
BOT_447,49018,Crystallizer,The Boomsday Project,Minion,,Epic,1,,1,3,,,[x]<b>Battlecry:</b> Deal 5 damage\nto your hero. Gain 5 Armor.,This elf's winning the arms race.,David Kegg,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fed97d2bf814d912ff9b6e7030379bcefba1fd52e509eabcc02747140e96a9f2.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2efbf45b7d84cc89abe23e03f3d3f4977d00bb0d05e01bd63d3ebf27093cebdf.png,enUS
BOT_909,48985,Crystology,The Boomsday Project,Spell,,Rare,1,,,,,,[x]Draw two 1-Attack\nminions from your deck.,"""The Light is neither a particle nor a wave. It's more of a juice, really.""",Tyler West Studio,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/209489ef89ab4e4073b23ae128696013d18d248e07f5602ec01e8662a1238061.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/26ee6c4d76859a584944c6af885bd642c0d3705593cfdf9bc1000084b67c6c95.png,enUS
BOT_059,48691,Eternium Rover,The Boomsday Project,Minion,,Common,1,,1,3,,,"Whenever this minion takes damage, gain 2_Armor.",He's all beeps and smiles but you're just a walking pile of armor to him.,Vladimir Kafanov,True,,Mech,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7c2bfe3408fdf7466455077f93d1d5799401549561d264973a7ec63f7de103cd.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3fbcc196167d011615fe99a7206ec1222dd50fe3647e0ef11aef78b98ce377be.png,enUS
BOT_079,48025,Faithful Lumi,The Boomsday Project,Minion,Neutral,Common,1,,1,1,,,<b>Battlecry:</b> Give a friendly Mech +1/+1.,They're a little light-headed.,Zero,True,,Mech,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/474eedfcbc39b0405450684e4d3a8d77b8fc13a04061010baf416172ce4735da.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e5fb81fd8f5d8ff965948a6b73020d043813f7a35fd9c0e6def6b3bc10026c40.png,enUS
BOT_444,48837,Floop's Glorious Gloop,The Boomsday Project,Spell,,Legendary,1,,,,,Nature,"Whenever a minion dies this turn, gain 1 Mana Crystal this turn only.",How much gloop could Floop's Gloop gloop if Floop's Gloop\ncould gloop gloop?,Arthur Bozonnet,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/68d746f83dd3064f2568af5f1e6d6f2390c56d55c86b753833f501147afdd2b8.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c9a2552be2b315a7325e4f390107fce88ad105520eec482fc787e2f0624eecdf.png,enUS
BOT_906,48982,Glow-Tron,The Boomsday Project,Minion,,Common,1,,1,3,,,<b>Magnetic</b>,"They tried for weeks to make a stealth version, but eventually decided to just let it glow.",Mike Azevedo,True,,Mech,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/866d35d1024bd5c97f6577816de9f8a8dd1b89810faf8dff74b6e2efc00730a8.png,,enUS
BOT_031,47837,Goblin Bomb,The Boomsday Project,Minion,,Common,1,,0,2,,,[x]<b>Deathrattle:</b> Deal 2 damage\nto the enemy hero.,They're Dr. Boom's babies. His baby boomers.,Matt Dixon,True,,Mech,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9d7b0fa74784005f730fbf86536d8729e8ca341fa005a3954b6c40d232c9d8f2.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab9e3b7df8e4cd45abfdbef1141b9a0d12cd0f915d4d17afd902f3ba876fb559.png,enUS
BOT_445,48886,Mecharoo,The Boomsday Project,Minion,Neutral,Common,1,,1,1,,,<b>Deathrattle:</b> Summon a 1/1 Jo-E Bot.,Its project name was KAN-GA. The little one was R-00.,Eva Widermann,True,,Mech,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b7de3190ae90ffaf9fda2864a63713d119c6f61123fb3d5c73d0a02ac1411b12.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/27d262562d7eaed7b1bd80c03e288db0cf1d0ddc8febdc0cbe1b177073ee2fb4.png,enUS
BOT_299,48515,Omega Assembly,The Boomsday Project,Spell,,Rare,1,,,,,,"[x]<b>Discover</b> a Mech. If you\nhave 10 Mana Crystals,\nkeep all 3 cards.",They told Dr. Boom he could only pick one. He disagreed.,Daren Bader,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3b37582a9434c6ed0a5264748a8665f9b7e37890d09521d252109cb96fbb8ace.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f04c194750265c2b9490bd5f69730a25d6a832676f851cbf65cdd094e91aaa55.png,enUS
BOT_283,48471,Pogo-Hopper,The Boomsday Project,Minion,,Rare,1,,1,1,,,[x]<b>Battlecry:</b> Gain +2/+2 for\neach other Pogo-Hopper\nyou played this game.,"Once you hop, you just can't stop!",Matt Dixon,True,,Mech,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e3d8c94e5f260a3ba3788fed6ddbf1c83aec861664079f9f27b436d92980a52a.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ae2bd90173bbcbe24ebdcf44f24af84a355707eb74e52fb9128a1f4e004db947.png,enUS
BOT_402,48519,Secret Plan,The Boomsday Project,Spell,,Common,1,,0,0,,,<b>Discover</b> a <b>Secret</b>.,The secret is... There is no plan!,Anton Zemskov,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/424fa629877ccad47706d524d6921d415d4e9ba7e037331698e546ce6a1e5a1c.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/397959d5ed378a10a1edb9ce5b2254e21a29b3fbbcb233250f3d25ccea7324ee.png,enUS
BOT_453,49081,Shooting Star,The Boomsday Project,Spell,,Common,1,,,,,Arcane,Deal $1 damage to a minion and the minions next to it.,Literally starstruck.,Konstantin Turovec,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2514ba439945f99523346a5061d83f177a2c925ed0ac3d45f17b56c016650da9.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3deb6941c4a7e5150302b21193c9fe9d4f0850865894511e2959988304307f59.png,enUS
BOT_020,47775,Skaterbot,The Boomsday Project,Minion,,Common,1,,1,1,,,<b>Magnetic</b>\n<b>Rush</b>,"""See you later bot""\n- Jaina",Jim Nelson,True,,Mech,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5efe92b9f48473f5b8c228684b901688612d1c560f98de2c7e4fd5355d1c39a1.png,,enUS
BOT_263,48211,Soul Infusion,The Boomsday Project,Spell,,Rare,1,,,,,Shadow,Give the\nleft-most minion in your hand +2/+2.,People called him a soulless monster. We're not sure this is better.,Garrett Hanna,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c6473aa32929dcd880b4f37f1bcb797f7e85e5e28470e3a439633604f18ec432.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1e12fbd6670e22b93b342565f262bfdbc265fb3bbe43dbd544aa7eb83802d6bb.png,enUS
BOT_222,48113,Spirit Bomb,The Boomsday Project,Spell,Neutral,Common,1,,,,,Shadow,Deal $4 damage to a minion and your hero.,Might take a few episodes to power up.,Zoltan Boros,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/26f8eb9a0c1b657a9aa2531150f86a4affa28e01108444775f531b43f6ebb7d6.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/414c22d82e3ce1fe35138a8fe74a7e58d0024a59be9743361363eeb102985795.png,enUS
BOT_558,49265,Test Subject,The Boomsday Project,Minion,,Rare,1,,0,2,,,[x]<b>Deathrattle:</b> Shuffle any\nspells you cast on this\nminion into your deck.,“Now I feel... REALLY icky.”,Ian Ameling,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d4407e8d6a23a35cba4e2d010346e8a04f908bd911aeaa689bb4ee6d499952e3.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/147c22a27bc00cee4cb9e6c7b87cbcc3e99efe9f6eac46905ed85902f8eac4f8.png,enUS
BOT_568,49423,The Soularium,The Boomsday Project,Spell,,Legendary,1,,,,,Shadow,"Draw 3 cards.\nAt the end of your turn, discard them.",Worst field trip ever.,Arthur Bozonnet,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f7b35be2051f6faa7b57e067bc2757a0b01972298e1acc22ccd7f0738cb62909.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/862ab445bd1cc3241238db98023e4bc0fde16f9be7006969148a7be7e52b67c0.png,enUS
BOT_451,49052,Voltaic Burst,The Boomsday Project,Spell,,Rare,1,,,,,Nature,Summon two 1/1 Sparks with <b>Rush</b>. <b>Overload:</b> (1),"Batteries have three components: Cathode, Anode, and Overload.",Zoltan Boros,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dacca4cf0b16505f9e640f52674c490142916bd2511e2712e182a1dcb0c69d97.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e16be7f7084161c63722f0ec38f7dcc1852910b18352a03e8b0df2eb269ee5b8.png,enUS
BOT_101,47978,Astral Rift,The Boomsday Project,Spell,Neutral,Rare,2,,,,,Arcane,Add 2 random minions to your hand.,Let's see what's behind rift number one!,A. J. Nazzaro,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/58bc146aa063622c50280496e7b4d91479cd9571859192ecd9c9ca9f31b2322a.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/20a958eb0441b7ee78f089ebc708df176e60ce57b9b90b87bdc3b28f5e192993.png,enUS
BOT_033,47840,Bomb Toss,The Boomsday Project,Spell,,Common,2,,,,,,Deal $2 damage. Summon a 0/2 Goblin_Bomb.,Me throw face.,Alex Horley Orlandelli,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/31f4bc3ab81372816e64b0a86110054c94f99a4c0290d86b6e1cb225dc538753.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aadf3efd1ec8502b912638ca6fe91bda4f7c725af4269ac46f0044c1d85e0cbe.png,enUS
BOT_531,49263,Celestial Emissary,The Boomsday Project,Minion,Neutral,Rare,2,,2,1,,,<b>Battlecry:</b> Your next spell_this turn has <b>Spell_Damage +2</b>.,Casting with the stars.,L Chanchai,True,,Elemental,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/cb004b17f28745a172cbb1cb8343ed8027d43cd5d8c794b7e748469404102eb6.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7d6d8f276a5d95b7dce3472b31b2ac5ac94ac7363282851e6a2482a63961fb3e.png,enUS
BOT_414,48566,Cloakscale Chemist,The Boomsday Project,Minion,,Common,2,,1,2,,,<b>Stealth</b>\n<b>Divine Shield</b>,Her suit was fitted using a scale model.,Mauricio Herrera,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/70fea20cc02396df0546f8ce0c836815dffde7d450ce7853d0e80ec0a61293be.png,,enUS
BOT_236,48637,Crystalsmith Kangor,The Boomsday Project,Minion,,Legendary,2,,1,2,,,"<b>Divine Shield</b>, <b>Lifesteal</b>\nYour healing is doubled.","He wants to tank, but Boom always makes him play support.",James Ryman,True,True,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/08eba99cacefc3934e7b4dba48183bb06de40358c2af283982af686bded5fcc3.png,,enUS
BOT_438,48772,Cybertech Chip,The Boomsday Project,Spell,,Rare,2,,,,,,"Give your minions ""<b>Deathrattle:</b> Add a random Mech to your_hand.""",Goes great with Cyber-Salsa.,Garrett Hanna,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/01f7058daabe9466c3c00d1759a8045f72e85ad7ef6c78f93a7b39dc3ac141fd.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b01dab6f4d1d2930e0c6113e9a7f891d3227209c1161f9c2d5f43813925e193d.png,enUS
BOT_509,48929,Dead Ringer,The Boomsday Project,Minion,,Common,2,,2,1,,,<b>Deathrattle:</b> Draw a <b>Deathrattle</b> minion from your deck.,Shortstop on N'zoth's softball team.,Dave Allsop,True,,Mech,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3aaa597c08e17f56794b4668d86fd85c07d661dfa04708b27bccdce7aaab5003.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ab02c4bf9d1eeadb17659369942fcb338cba1348211ca18b16aac6419d1182d4.png,enUS
BOT_913,50432,Demonic Project,The Boomsday Project,Spell,,Common,2,,,,,Shadow,Each player transforms a random minion in their hand into a Demon.,Another group project where Jaraxxus doesn't do any work.,J. Paick & K. Turovec,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/94d24b09bfabb5a26c097d093be84e116c74228cd160c79d8510d6b9df537c2a.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/90cafa64fdeab7c945e712862efccf646f43a102717ba8f9130192173b96c154.png,enUS
BOT_419,49621,Dendrologist,The Boomsday Project,Minion,Neutral,Rare,2,,2,3,,,"<b>Battlecry:</b> If you control a Treant, <b>Discover</b> a spell.","He's teaching his little buddy to talk, but all it says is, ""I am Gloop.""",Matt Dixon,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c4573f30b03832710e19f8e0314f9be5ab0d9eb3b41537eaa65a90b813728d19.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bf6894abd2b77a1f56c96d026f6643fb3ee0931f594d47fcde093274b8096a09.png,enUS
BOT_093,48051,Elementary Reaction,The Boomsday Project,Spell,Neutral,Common,2,,,,,Nature,Draw a card. Copy it if_you played an Elemental last turn.,It's just a Tempest Tantrum.,Wayne Wu,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/57d2fd46bcaaf2a4d13ffa4e25cc5702cb48c91f19a50a175a419425f2838d60.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fb983c5b8c62a66199e3c2db4cf90d659bf7ed74fdf60438dd684021ed6722e3.png,enUS
BOT_038,47855,Fireworks Tech,The Boomsday Project,Minion,Neutral,Rare,2,,2,1,,,"[x]<b>Battlecry:</b> Give a friendly\nMech +1/+1. If it has\n<b>Deathrattle</b>, trigger it.",She learns by trial and error.  Mostly error.,Steve Prescott,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/00f05e24bf6500bfa8a2fa9262219e4e0112b855f0594b1be807aa0e0025e90e.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b1bb41d9625c7407b845a49144dd7351d5211ab3144fd7ad9521bd24d0b1d1fe.png,enUS
BOT_907,48983,Galvanizer,The Boomsday Project,Minion,,Rare,2,,1,2,,,[x]<b>Battlecry:</b> Reduce the\nCost of Mechs in your\nhand by (1).,Also known as a power zinc.,Matt Dixon,True,,Mech,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5dbe1b10c18d25f6e283c7af3d0070eb658c7f5800003499acd5a1df570903b5.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/024ff4c09fce504829a9e84dffe8e50410830c78de9a7caa3b5c230257305699.png,enUS
BOT_437,48770,Goblin Prank,The Boomsday Project,Spell,,Epic,2,,,,,,Give a friendly minion +3/+3 and <b>Rush</b>. It_dies at end of turn.,"""Ha ha! Glork looks ridiculous! ...Glork? Glork?""",Mike Azevedo,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/37ac8d32e6d38f5e558ae0059016581f0a6ce243c73837f440af4de67bfecdb0.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/729e98391d01364fd3d006599585067282bc592c425a00deb49656b6558db5a0.png,enUS
BOT_288,48480,Lab Recruiter,The Boomsday Project,Minion,,Common,2,,3,2,,,<b>Battlecry:</b> Shuffle 3 copies of a friendly minion into your deck.,Join the chemistry lab! We've got all the solutions.,Zoltan Boros,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/942a421869be8dc2621f16a096c541619cdf161c59011194893b5ad1037b8382.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/81f5ca5d279c8b90fd432a6fae82eb10ebb084ceb22e37efdd5d205fa618f4f6.png,enUS
BOT_533,49162,Menacing Nimbus,The Boomsday Project,Minion,,Common,2,,2,3,,,<b>Battlecry:</b> Add a random Elemental to your hand.,Electra stores her elementals in the cloud.,Daria Tuzova,True,,Elemental,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4ca08dc2552915c6afb91f073765e5db90da35b9d3a4c7211f7dc0b6b381125a.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c4d7891f8b87de0b119937daf2f0d9880c1aaf87fc67cee89c19461499ea9dfb.png,enUS
BOT_543,49175,Omega Mind,The Boomsday Project,Minion,Neutral,Epic,2,,2,3,,,"[x]<b>Battlecry:</b> If you have 10\nMana Crystals, your spells\n have <b>Lifesteal</b> this turn.","Has a side-business selling her lipstick shade, ""Omega Red.""",Alex Horley Orlandelli,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d473250b36df2a4ddcbc48bab534957dbe2ca4eaa620ab754ccea44a9acc1e4f.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b38480783db41606aa6d9ee94354fe04decef64dc24031c09dc4dd419a5b3ba0.png,enUS
BOT_600,48692,Research Project,The Boomsday Project,Spell,,Common,2,,,,,,Each player draws 2_cards.,"Abstract: Analyzing systemic applications of coldlight data sets vis-a-vis shuffle-related paradigms. Conclusion: Yay, cards!",J. Paick & K. Turovec,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/fe43ae42d180f184b9c98d09dcda8786da778cf4a522de8c4b5f50e3be698164.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/50c99ce69cbb02d18602fb66f8550f4992f1440f0ccbabd8e023a3868f2c7d72.png,enUS
BOT_067,47925,Rocket Boots,The Boomsday Project,Spell,,Common,2,,,,,,Give a minion <b>Rush</b>. Draw a card.,This is the happiest moment of Grik's life. We'll miss him.,Steve Prescott,True,,,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7d70d276f4b9021bf015edf534603586b057bb062edbb70d2bff5070f8acd44a.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3bb02d1ec1022407372ceec6598158ded2ff430beb633dff7844cc22afc9d130.png,enUS
BOT_538,49170,Spark Engine,The Boomsday Project,Minion,,Rare,2,,2,1,,,<b>Battlecry:</b> Add a \n1/1 Spark with <b>Rush</b> to_your hand.,He goes by Bzzzzt Aldrin.,L Chanchai,True,,Mech,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f8c4d02b25a9014b29a51a7e1f4ef16da9696234daa4291e436646f7e95cc574.png,https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7fbcbe59a254c6335ba1cca623387ef4274ca9a610bc6340726a7920600e3274.png,enUS
